index,x_offset,y_offset,x_advance,y_advance,codepoint
553,0,0,0,0,62862
424,0,0,14,0,62861
474,-13,0,0,0,62860
308,0,0,11,0,62859
379,0,0,16,0,62858
315,0,0,11,0,62857
479,-6,0,0,0,62856
490,-8,0,0,0,62855
568,-1,0,0,0,62854
492,-3,0,0,0,62853
408,0,0,14,0,62852
473,-5,0,0,0,62851
532,-4,0,0,0,62850
485,-3,0,0,0,62849
29,0,0,11,0,62848
366,0,0,16,0,62847
390,0,0,25,0,62846
435,0,0,19,0,62845
414,0,0,14,0,62844
405,0,0,16,0,62843
478,0,0,0,0,62842
577,1,0,0,0,62841
413,0,0,12,0,62840
396,0,0,12,0,62839
190,0,0,11,0,62838
537,-2,0,0,0,62837
62,0,0,0,0,62836
559,-6,0,0,0,62835
77,0,0,11,0,62834
583,-6,0,0,0,62833
70,0,0,0,0,62832
127,0,0,11,0,62831
412,0,0,13,0,62830
400,0,0,12,0,62829
547,1,-3,0,0,62828
491,-3,0,0,0,62827
557,-5,0,0,0,62826
506,0,0,10,0,62825
261,0,0,11,0,62824
482,-3,0,0,0,62823
535,-3,0,0,0,62822
573,0,0,0,0,62821
763,0,0,6,0,62820
351,0,0,11,0,62819
488,-11,0,0,0,62818
434,0,0,17,0,62817
481,-1,0,0,0,62816
71,0,0,0,0,62815
275,0,0,11,0,62814
482,-12,0,0,0,62813
419,0,0,12,0,62812
375,0,0,14,0,62811
389,0,0,21,0,62810
140,0,0,8,0,62809
109,0,0,11,0,62808
774,0,0,5,0,62807
198,0,0,10,0,62806
417,0,0,12,0,62805
575,0,0,0,0,62804
431,0,0,12,0,62803
527,-1,0,0,0,62802
542,-1,0,0,0,62801
491,-2,0,0,0,62800
108,0,0,17,0,62799
185,0,0,20,0,62798
114,0,0,15,0,62797
423,0,0,17,0,62796
382,0,0,12,0,62795
302,0,0,15,0,62794
526,0,0,0,0,62793
540,-10,0,0,0,62792
48,0,0,19,0,62791
431,0,0,15,0,62790
219,0,0,12,0,62789
471,0,0,20,0,62788
571,0,0,0,0,62787
476,-1,0,0,0,62786
790,0,0,7,0,62785
81,0,0,0,0,62784
537,-10,0,0,0,62783
459,0,0,14,0,62782
128,0,0,12,0,62781
383,0,0,14,0,62780
486,-11,0,0,0,62779
535,-10,0,0,0,62778
459,0,0,13,0,62777
245,0,0,12,0,62776
366,0,0,15,0,62775
475,-3,0,0,0,62774
240,0,0,13,0,62773
564,0,0,0,0,62772
380,0,0,16,0,62771
44,0,0,10,0,62770
435,0,0,22,0,62769
474,-12,0,0,0,62768
463,0,0,10,0,62767
525,-6,0,0,0,62766
126,0,0,10,0,62765
369,0,0,16,0,62764
518,0,0,8,0,62763
491,-4,0,0,0,62762
780,0,0,9,0,62761
159,0,0,17,0,62760
559,-11,0,0,0,62759
321,0,0,10,0,62758
581,-5,0,0,0,62757
541,-3,0,0,0,62756
280,0,0,12,0,62755
507,-4,0,4,0,62754
292,0,0,8,0,62753
437,0,0,13,0,62752
157,0,0,17,0,62751
133,0,0,10,0,62750
493,-7,0,0,0,62749
501,-3,0,3,0,62748
375,0,0,17,0,62747
574,0,0,0,0,62746
325,0,0,10,0,62745
222,0,0,15,0,62744
512,0,0,3,0,62743
508,0,0,6,0,62742
306,0,0,12,0,62741
116,0,0,9,0,62740
560,-5,0,0,0,62739
130,0,0,19,0,62738
399,0,0,19,0,62737
538,0,0,0,0,62736
260,0,0,17,0,62735
479,-5,-6,0,0,62734
98,0,0,10,0,62733
552,0,0,0,0,62732
216,0,0,16,0,62731
485,0,0,0,0,62730
415,0,0,18,0,62729
486,-3,0,0,0,62728
507,0,0,4,0,62727
462,0,0,22,0,62726
562,-7,0,0,0,62725
530,0,0,0,0,62724
335,0,0,12,0,62723
79,0,0,28,0,62722
